0.0,1722159056366,2.3021280765533447
1.0,1722159056473,5.9638166427612305
2.0,1722159056568,3.9274020195007324
3.0,1722159056651,3.7034058570861816
4.0,1722159056734,3.49149227142334
5.0,1722159056821,3.1124861240386963
6.0,1722159056904,2.59330153465271
7.0,1722159056987,2.566188097000122
8.0,1722159057069,2.375309705734253
9.0,1722159057150,2.4171268939971924
10.0,1722159057232,2.430872678756714
11.0,1722159057313,2.3437395095825195
12.0,1722159057395,2.4494400024414062
13.0,1722159057477,2.350389003753662
14.0,1722159057561,2.405095100402832
15.0,1722159057643,2.384885311126709
16.0,1722159057724,2.3430564403533936
17.0,1722159057807,2.326674461364746
18.0,1722159057888,2.325200319290161
19.0,1722159057968,2.3680996894836426
20.0,1722159058050,2.2950620651245117
21.0,1722159058130,2.31904935836792
22.0,1722159058213,2.336256742477417
23.0,1722159058294,2.2994606494903564
24.0,1722159058376,2.3600993156433105
25.0,1722159058480,2.306506633758545
26.0,1722159058562,2.2855420112609863
27.0,1722159058642,2.2732341289520264
28.0,1722159058726,2.321615219116211
29.0,1722159058805,2.296623945236206
30.0,1722159058887,2.350520372390747
31.0,1722159058969,2.3487868309020996
32.0,1722159059051,2.320147752761841
33.0,1722159059132,2.308391809463501
34.0,1722159059214,2.318331003189087
35.0,1722159059295,2.3201427459716797
36.0,1722159059377,2.2806427478790283
37.0,1722159059458,2.2833447456359863
38.0,1722159059540,2.3155527114868164
39.0,1722159059621,2.2879881858825684
40.0,1722159059702,2.311974048614502
41.0,1722159059788,2.3332409858703613
42.0,1722159059871,2.322627305984497
43.0,1722159059951,2.3122785091400146
44.0,1722159060033,2.3768882751464844
45.0,1722159060114,2.3352861404418945
46.0,1722159060235,2.3126614093780518
47.0,1722159060336,2.317424774169922
48.0,1722159060419,2.3160300254821777
49.0,1722159060501,2.2843315601348877
50.0,1722159060583,2.3053553104400635
51.0,1722159060665,2.329704999923706
52.0,1722159060746,2.3088150024414062
53.0,1722159060828,2.2984633445739746
54.0,1722159060911,2.309964179992676
